"Balancing Authority","Directly Interconnected Balancing Authority","Interchange (MW)","UTC Time at End of Hour","DIBA_Region"
TAL,FPC,80,06/05/2025 6:00:00 AM,FLA
TAL,SOCO,-29,06/05/2025 6:00:00 AM,SE
TAL,FPC,74,06/05/2025 7:00:00 AM,FLA
TAL,SOCO,-23,06/05/2025 7:00:00 AM,SE
TAL,FPC,71,06/05/2025 8:00:00 AM,FLA
TAL,SOCO,-21,06/05/2025 8:00:00 AM,SE
TAL,FPC,72,06/05/2025 9:00:00 AM,FLA
TAL,SOCO,-22,06/05/2025 9:00:00 AM,SE
TAL,FPC,70,06/05/2025 10:00:00 AM,FLA
TAL,SOCO,-23,06/05/2025 10:00:00 AM,SE
TAL,FPC,78,06/05/2025 11:00:00 AM,FLA
TAL,SOCO,-29,06/05/2025 11:00:00 AM,SE
TAL,FPC,85,06/05/2025 12:00:00 PM,FLA
TAL,SOCO,-35,06/05/2025 12:00:00 PM,SE
TAL,FPC,89,06/05/2025 1:00:00 PM,FLA
TAL,SOCO,-40,06/05/2025 1:00:00 PM,SE
TAL,FPC,94,06/05/2025 2:00:00 PM,FLA
TAL,SOCO,-68,06/05/2025 2:00:00 PM,SE
TAL,FPC,107,06/05/2025 3:00:00 PM,FLA
TAL,SOCO,-83,06/05/2025 3:00:00 PM,SE
TAL,FPC,126,06/05/2025 4:00:00 PM,FLA
TAL,SOCO,-100,06/05/2025 4:00:00 PM,SE
TAL,FPC,115,06/05/2025 5:00:00 PM,FLA
TAL,SOCO,-114,06/05/2025 5:00:00 PM,SE
TAL,FPC,119,06/05/2025 6:00:00 PM,FLA
TAL,SOCO,-119,06/05/2025 6:00:00 PM,SE
TAL,FPC,107,06/05/2025 7:00:00 PM,FLA
TAL,SOCO,-108,06/05/2025 7:00:00 PM,SE
TAL,FPC,91,06/05/2025 8:00:00 PM,FLA
TAL,SOCO,-90,06/05/2025 8:00:00 PM,SE
TAL,FPC,99,06/05/2025 9:00:00 PM,FLA
TAL,SOCO,-100,06/05/2025 9:00:00 PM,SE
TAL,FPC,99,06/05/2025 10:00:00 PM,FLA
TAL,SOCO,-98,06/05/2025 10:00:00 PM,SE
TAL,FPC,102,06/05/2025 11:00:00 PM,FLA
TAL,SOCO,-101,06/05/2025 11:00:00 PM,SE
TAL,FPC,103,06/06/2025 12:00:00 AM,FLA
TAL,SOCO,-102,06/06/2025 12:00:00 AM,SE
TAL,FPC,104,06/06/2025 1:00:00 AM,FLA
TAL,SOCO,-104,06/06/2025 1:00:00 AM,SE
TAL,FPC,98,06/06/2025 2:00:00 AM,FLA
TAL,SOCO,-97,06/06/2025 2:00:00 AM,SE
TAL,FPC,110,06/06/2025 3:00:00 AM,FLA
TAL,SOCO,-61,06/06/2025 3:00:00 AM,SE
TAL,FPC,107,06/06/2025 4:00:00 AM,FLA
TAL,SOCO,-57,06/06/2025 4:00:00 AM,SE
TAL,FPC,100,06/06/2025 5:00:00 AM,FLA
TAL,SOCO,-50,06/06/2025 5:00:00 AM,SE
TAL,FPC,93,06/06/2025 6:00:00 AM,FLA
TAL,SOCO,-42,06/06/2025 6:00:00 AM,SE
TAL,FPC,87,06/06/2025 7:00:00 AM,FLA
TAL,SOCO,-37,06/06/2025 7:00:00 AM,SE
TAL,FPC,85,06/06/2025 8:00:00 AM,FLA
TAL,SOCO,-35,06/06/2025 8:00:00 AM,SE
TAL,FPC,84,06/06/2025 9:00:00 AM,FLA
TAL,SOCO,-34,06/06/2025 9:00:00 AM,SE
TAL,FPC,82,06/06/2025 10:00:00 AM,FLA
TAL,SOCO,-33,06/06/2025 10:00:00 AM,SE
TAL,FPC,86,06/06/2025 11:00:00 AM,FLA
TAL,SOCO,-37,06/06/2025 11:00:00 AM,SE
TAL,FPC,74,06/06/2025 12:00:00 PM,FLA
TAL,SOCO,-49,06/06/2025 12:00:00 PM,SE
TAL,FPC,87,06/06/2025 1:00:00 PM,FLA
TAL,SOCO,-63,06/06/2025 1:00:00 PM,SE
TAL,FPC,100,06/06/2025 2:00:00 PM,FLA
TAL,SOCO,-75,06/06/2025 2:00:00 PM,SE
TAL,FPC,109,06/06/2025 3:00:00 PM,FLA
TAL,SOCO,-83,06/06/2025 3:00:00 PM,SE
TAL,FPC,132,06/06/2025 4:00:00 PM,FLA
TAL,SOCO,-107,06/06/2025 4:00:00 PM,SE
TAL,FPC,122,06/06/2025 5:00:00 PM,FLA
TAL,SOCO,-121,06/06/2025 5:00:00 PM,SE
TAL,FPC,122,06/06/2025 6:00:00 PM,FLA
TAL,SOCO,-121,06/06/2025 6:00:00 PM,SE
TAL,FPC,118,06/06/2025 7:00:00 PM,FLA
TAL,SOCO,-116,06/06/2025 7:00:00 PM,SE
TAL,FPC,101,06/06/2025 8:00:00 PM,FLA
TAL,SOCO,-102,06/06/2025 8:00:00 PM,SE
TAL,FPC,123,06/06/2025 9:00:00 PM,FLA
TAL,SOCO,-123,06/06/2025 9:00:00 PM,SE
TAL,FPC,109,06/06/2025 10:00:00 PM,FLA
TAL,SOCO,-109,06/06/2025 10:00:00 PM,SE
TAL,FPC,102,06/06/2025 11:00:00 PM,FLA
TAL,SOCO,-101,06/06/2025 11:00:00 PM,SE
TAL,FPC,112,06/07/2025 12:00:00 AM,FLA
TAL,SOCO,-112,06/07/2025 12:00:00 AM,SE
TAL,FPC,107,06/07/2025 1:00:00 AM,FLA
TAL,SOCO,-107,06/07/2025 1:00:00 AM,SE
TAL,FPC,103,06/07/2025 2:00:00 AM,FLA
TAL,SOCO,-101,06/07/2025 2:00:00 AM,SE
TAL,FPC,121,06/07/2025 3:00:00 AM,FLA
TAL,SOCO,-79,06/07/2025 3:00:00 AM,SE
TAL,FPC,119,06/07/2025 4:00:00 AM,FLA
TAL,SOCO,-69,06/07/2025 4:00:00 AM,SE
TAL,FPC,102,06/07/2025 5:00:00 AM,FLA
TAL,SOCO,-76,06/07/2025 5:00:00 AM,SE
TAL,FPC,91,06/07/2025 6:00:00 AM,FLA
TAL,SOCO,-64,06/07/2025 6:00:00 AM,SE
TAL,FPC,82,06/07/2025 7:00:00 AM,FLA
TAL,SOCO,-56,06/07/2025 7:00:00 AM,SE
TAL,FPC,76,06/07/2025 8:00:00 AM,FLA
TAL,SOCO,-50,06/07/2025 8:00:00 AM,SE
TAL,FPC,73,06/07/2025 9:00:00 AM,FLA
TAL,SOCO,-48,06/07/2025 9:00:00 AM,SE
TAL,FPC,72,06/07/2025 10:00:00 AM,FLA
TAL,SOCO,-48,06/07/2025 10:00:00 AM,SE
TAL,FPC,76,06/07/2025 11:00:00 AM,FLA
TAL,SOCO,-51,06/07/2025 11:00:00 AM,SE
TAL,FPC,78,06/07/2025 12:00:00 PM,FLA
TAL,SOCO,-54,06/07/2025 12:00:00 PM,SE
TAL,FPC,81,06/07/2025 1:00:00 PM,FLA
TAL,SOCO,-57,06/07/2025 1:00:00 PM,SE
TAL,FPC,96,06/07/2025 2:00:00 PM,FLA
TAL,SOCO,-72,06/07/2025 2:00:00 PM,SE
TAL,FPC,112,06/07/2025 3:00:00 PM,FLA
TAL,SOCO,-110,06/07/2025 3:00:00 PM,SE
TAL,FPC,118,06/07/2025 4:00:00 PM,FLA
TAL,SOCO,-118,06/07/2025 4:00:00 PM,SE
TAL,FPC,119,06/07/2025 5:00:00 PM,FLA
TAL,SOCO,-118,06/07/2025 5:00:00 PM,SE
TAL,FPC,127,06/07/2025 6:00:00 PM,FLA
TAL,SOCO,-127,06/07/2025 6:00:00 PM,SE
TAL,FPC,129,06/07/2025 7:00:00 PM,FLA
TAL,SOCO,-129,06/07/2025 7:00:00 PM,SE
TAL,FPC,133,06/07/2025 8:00:00 PM,FLA
TAL,SOCO,-133,06/07/2025 8:00:00 PM,SE
TAL,FPC,139,06/07/2025 9:00:00 PM,FLA
TAL,SOCO,-138,06/07/2025 9:00:00 PM,SE
TAL,FPC,144,06/07/2025 10:00:00 PM,FLA
TAL,SOCO,-144,06/07/2025 10:00:00 PM,SE
TAL,FPC,142,06/07/2025 11:00:00 PM,FLA
TAL,SOCO,-141,06/07/2025 11:00:00 PM,SE
TAL,FPC,128,06/08/2025 12:00:00 AM,FLA
TAL,SOCO,-127,06/08/2025 12:00:00 AM,SE
TAL,FPC,123,06/08/2025 1:00:00 AM,FLA
TAL,SOCO,-123,06/08/2025 1:00:00 AM,SE
TAL,FPC,115,06/08/2025 2:00:00 AM,FLA
TAL,SOCO,-114,06/08/2025 2:00:00 AM,SE
TAL,FPC,119,06/08/2025 3:00:00 AM,FLA
TAL,SOCO,-95,06/08/2025 3:00:00 AM,SE
TAL,FPC,113,06/08/2025 4:00:00 AM,FLA
TAL,SOCO,-87,06/08/2025 4:00:00 AM,SE
TAL,FPC,103,06/08/2025 5:00:00 AM,FLA
TAL,SOCO,-77,06/08/2025 5:00:00 AM,SE
TAL,FPC,94,06/08/2025 6:00:00 AM,FLA
TAL,SOCO,-67,06/08/2025 6:00:00 AM,SE
TAL,FPC,88,06/08/2025 7:00:00 AM,FLA
TAL,SOCO,-62,06/08/2025 7:00:00 AM,SE
TAL,FPC,82,06/08/2025 8:00:00 AM,FLA
TAL,SOCO,-56,06/08/2025 8:00:00 AM,SE
TAL,FPC,79,06/08/2025 9:00:00 AM,FLA
TAL,SOCO,-53,06/08/2025 9:00:00 AM,SE
TAL,FPC,82,06/08/2025 10:00:00 AM,FLA
TAL,SOCO,-56,06/08/2025 10:00:00 AM,SE
TAL,FPC,83,06/08/2025 11:00:00 AM,FLA
TAL,SOCO,-57,06/08/2025 11:00:00 AM,SE
TAL,FPC,85,06/08/2025 12:00:00 PM,FLA
TAL,SOCO,-61,06/08/2025 12:00:00 PM,SE
TAL,FPC,93,06/08/2025 1:00:00 PM,FLA
TAL,SOCO,-68,06/08/2025 1:00:00 PM,SE
TAL,FPC,91,06/08/2025 2:00:00 PM,FLA
TAL,SOCO,-67,06/08/2025 2:00:00 PM,SE
TAL,FPC,95,06/08/2025 3:00:00 PM,FLA
TAL,SOCO,-94,06/08/2025 3:00:00 PM,SE
TAL,FPC,115,06/08/2025 4:00:00 PM,FLA
TAL,SOCO,-116,06/08/2025 4:00:00 PM,SE
TAL,FPC,135,06/08/2025 5:00:00 PM,FLA
TAL,SOCO,-134,06/08/2025 5:00:00 PM,SE
TAL,FPC,146,06/08/2025 6:00:00 PM,FLA
TAL,SOCO,-146,06/08/2025 6:00:00 PM,SE
TAL,FPC,153,06/08/2025 7:00:00 PM,FLA
TAL,SOCO,-152,06/08/2025 7:00:00 PM,SE
TAL,FPC,158,06/08/2025 8:00:00 PM,FLA
TAL,SOCO,-158,06/08/2025 8:00:00 PM,SE
TAL,FPC,135,06/08/2025 9:00:00 PM,FLA
TAL,SOCO,-134,06/08/2025 9:00:00 PM,SE
TAL,FPC,120,06/08/2025 10:00:00 PM,FLA
TAL,SOCO,-120,06/08/2025 10:00:00 PM,SE
TAL,FPC,125,06/08/2025 11:00:00 PM,FLA
TAL,SOCO,-124,06/08/2025 11:00:00 PM,SE
TEC,FMPP,331,05/19/2025 12:00:00 AM,FLA
TEC,FPC,-1340,05/19/2025 12:00:00 AM,FLA
TEC,FPL,344,05/19/2025 12:00:00 AM,FLA
TEC,SEC,-289,05/19/2025 12:00:00 AM,FLA
TEC,FMPP,330,05/19/2025 1:00:00 AM,FLA
TEC,FPC,-1327,05/19/2025 1:00:00 AM,FLA
TEC,FPL,320,05/19/2025 1:00:00 AM,FLA
TEC,SEC,-282,05/19/2025 1:00:00 AM,FLA
TEC,FMPP,273,05/19/2025 2:00:00 AM,FLA
TEC,FPC,-1427,05/19/2025 2:00:00 AM,FLA
TEC,FPL,247,05/19/2025 2:00:00 AM,FLA
TEC,SEC,-273,05/19/2025 2:00:00 AM,FLA
TEC,FMPP,229,05/19/2025 3:00:00 AM,FLA
TEC,FPC,-1234,05/19/2025 3:00:00 AM,FLA
TEC,FPL,190,05/19/2025 3:00:00 AM,FLA
TEC,SEC,-139,05/19/2025 3:00:00 AM,FLA
TEC,FMPP,187,05/19/2025 4:00:00 AM,FLA
TEC,FPC,-910,05/19/2025 4:00:00 AM,FLA
TEC,FPL,231,05/19/2025 4:00:00 AM,FLA
TEC,SEC,-58,05/19/2025 4:00:00 AM,FLA
TEC,FMPP,170,05/19/2025 5:00:00 AM,FLA
TEC,FPC,-598,05/19/2025 5:00:00 AM,FLA
TEC,FPL,351,05/19/2025 5:00:00 AM,FLA
TEC,SEC,31,05/19/2025 5:00:00 AM,FLA
TEC,FMPP,186,05/19/2025 6:00:00 AM,FLA
TEC,FPC,-487,05/19/2025 6:00:00 AM,FLA
TEC,FPL,245,05/19/2025 6:00:00 AM,FLA
TEC,SEC,61,05/19/2025 6:00:00 AM,FLA
TEC,FMPP,157,05/19/2025 7:00:00 AM,FLA
TEC,FPC,-473,05/19/2025 7:00:00 AM,FLA
TEC,FPL,270,05/19/2025 7:00:00 AM,FLA
TEC,SEC,41,05/19/2025 7:00:00 AM,FLA
TEC,FMPP,150,05/19/2025 8:00:00 AM,FLA
TEC,FPC,-497,05/19/2025 8:00:00 AM,FLA
TEC,FPL,349,05/19/2025 8:00:00 AM,FLA
TEC,SEC,0,05/19/2025 8:00:00 AM,FLA
TEC,FMPP,144,05/19/2025 9:00:00 AM,FLA
TEC,FPC,-551,05/19/2025 9:00:00 AM,FLA
TEC,FPL,389,05/19/2025 9:00:00 AM,FLA
TEC,SEC,-4,05/19/2025 9:00:00 AM,FLA
TEC,FMPP,143,05/19/2025 10:00:00 AM,FLA
TEC,FPC,-593,05/19/2025 10:00:00 AM,FLA
TEC,FPL,383,05/19/2025 10:00:00 AM,FLA
TEC,SEC,15,05/19/2025 10:00:00 AM,FLA
TEC,FMPP,142,05/19/2025 11:00:00 AM,FLA
TEC,FPC,-501,05/19/2025 11:00:00 AM,FLA
TEC,FPL,357,05/19/2025 11:00:00 AM,FLA
TEC,SEC,-12,05/19/2025 11:00:00 AM,FLA
TEC,FMPP,177,05/19/2025 12:00:00 PM,FLA
TEC,FPC,-594,05/19/2025 12:00:00 PM,FLA
TEC,FPL,350,05/19/2025 12:00:00 PM,FLA
TEC,SEC,-22,05/19/2025 12:00:00 PM,FLA
TEC,FMPP,193,05/19/2025 1:00:00 PM,FLA
TEC,FPC,-671,05/19/2025 1:00:00 PM,FLA
TEC,FPL,377,05/19/2025 1:00:00 PM,FLA
TEC,SEC,-63,05/19/2025 1:00:00 PM,FLA
TEC,FMPP,186,05/19/2025 2:00:00 PM,FLA
TEC,FPC,-701,05/19/2025 2:00:00 PM,FLA
TEC,FPL,416,05/19/2025 2:00:00 PM,FLA
TEC,SEC,-55,05/19/2025 2:00:00 PM,FLA
TEC,FMPP,182,05/19/2025 3:00:00 PM,FLA
TEC,FPC,-838,05/19/2025 3:00:00 PM,FLA
TEC,FPL,327,05/19/2025 3:00:00 PM,FLA
TEC,SEC,-142,05/19/2025 3:00:00 PM,FLA
TEC,FMPP,223,05/19/2025 4:00:00 PM,FLA
TEC,FPC,-1022,05/19/2025 4:00:00 PM,FLA
TEC,FPL,322,05/19/2025 4:00:00 PM,FLA
TEC,SEC,-169,05/19/2025 4:00:00 PM,FLA
TEC,FMPP,277,05/19/2025 5:00:00 PM,FLA
TEC,FPC,-1293,05/19/2025 5:00:00 PM,FLA
TEC,FPL,441,05/19/2025 5:00:00 PM,FLA
TEC,SEC,-116,05/19/2025 5:00:00 PM,FLA
TEC,FMPP,264,05/19/2025 6:00:00 PM,FLA
TEC,FPC,-1430,05/19/2025 6:00:00 PM,FLA
TEC,FPL,415,05/19/2025 6:00:00 PM,FLA
TEC,SEC,-214,05/19/2025 6:00:00 PM,FLA
TEC,FMPP,284,05/19/2025 7:00:00 PM,FLA
TEC,FPC,-1424,05/19/2025 7:00:00 PM,FLA
TEC,FPL,296,05/19/2025 7:00:00 PM,FLA
TEC,SEC,-400,05/19/2025 7:00:00 PM,FLA
TEC,FMPP,318,05/19/2025 8:00:00 PM,FLA
TEC,FPC,-1292,05/19/2025 8:00:00 PM,FLA
TEC,FPL,328,05/19/2025 8:00:00 PM,FLA
TEC,SEC,-427,05/19/2025 8:00:00 PM,FLA
TEC,FMPP,299,05/19/2025 9:00:00 PM,FLA
TEC,FPC,-1385,05/19/2025 9:00:00 PM,FLA
TEC,FPL,324,05/19/2025 9:00:00 PM,FLA
TEC,SEC,-455,05/19/2025 9:00:00 PM,FLA
TEC,FMPP,311,05/19/2025 10:00:00 PM,FLA
TEC,FPC,-1345,05/19/2025 10:00:00 PM,FLA
TEC,FPL,263,05/19/2025 10:00:00 PM,FLA
TEC,SEC,-475,05/19/2025 10:00:00 PM,FLA
TEC,FMPP,306,05/19/2025 11:00:00 PM,FLA
TEC,FPC,-1301,05/19/2025 11:00:00 PM,FLA
TEC,FPL,223,05/19/2025 11:00:00 PM,FLA
TEC,SEC,-478,05/19/2025 11:00:00 PM,FLA
TEC,FMPP,271,05/20/2025 12:00:00 AM,FLA
TEC,FPC,-1285,05/20/2025 12:00:00 AM,FLA
TEC,FPL,279,05/20/2025 12:00:00 AM,FLA
TEC,SEC,-421,05/20/2025 12:00:00 AM,FLA
TEC,FMPP,265,05/20/2025 1:00:00 AM,FLA
TEC,FPC,-1393,05/20/2025 1:00:00 AM,FLA
TEC,FPL,303,05/20/2025 1:00:00 AM,FLA
TEC,SEC,-403,05/20/2025 1:00:00 AM,FLA
TEC,FMPP,274,05/20/2025 2:00:00 AM,FLA
TEC,FPC,-1223,05/20/2025 2:00:00 AM,FLA
TEC,FPL,257,05/20/2025 2:00:00 AM,FLA
TEC,SEC,-353,05/20/2025 2:00:00 AM,FLA
TEC,FMPP,278,05/20/2025 3:00:00 AM,FLA
TEC,FPC,-1211,05/20/2025 3:00:00 AM,FLA
TEC,FPL,285,05/20/2025 3:00:00 AM,FLA
TEC,SEC,-115,05/20/2025 3:00:00 AM,FLA
TEC,FMPP,215,05/20/2025 4:00:00 AM,FLA
TEC,FPC,-1025,05/20/2025 4:00:00 AM,FLA
TEC,FPL,292,05/20/2025 4:00:00 AM,FLA
TEC,SEC,46,05/20/2025 4:00:00 AM,FLA
TEC,FMPP,238,05/20/2025 5:00:00 AM,FLA
TEC,FPC,-599,05/20/2025 5:00:00 AM,FLA
TEC,FPL,341,05/20/2025 5:00:00 AM,FLA
TEC,SEC,98,05/20/2025 5:00:00 AM,FLA
TEC,FMPP,228,05/20/2025 6:00:00 AM,FLA
TEC,FPC,-480,05/20/2025 6:00:00 AM,FLA
TEC,FPL,291,05/20/2025 6:00:00 AM,FLA
TEC,SEC,68,05/20/2025 6:00:00 AM,FLA
TEC,FMPP,217,05/20/2025 7:00:00 AM,FLA
TEC,FPC,-512,05/20/2025 7:00:00 AM,FLA
TEC,FPL,355,05/20/2025 7:00:00 AM,FLA
TEC,SEC,28,05/20/2025 7:00:00 AM,FLA
TEC,FMPP,152,05/20/2025 8:00:00 AM,FLA
TEC,FPC,-466,05/20/2025 8:00:00 AM,FLA
TEC,FPL,393,05/20/2025 8:00:00 AM,FLA
TEC,SEC,22,05/20/2025 8:00:00 AM,FLA
TEC,FMPP,133,05/20/2025 9:00:00 AM,FLA
TEC,FPC,-473,05/20/2025 9:00:00 AM,FLA
TEC,FPL,396,05/20/2025 9:00:00 AM,FLA
TEC,SEC,10,05/20/2025 9:00:00 AM,FLA
TEC,FMPP,150,05/20/2025 10:00:00 AM,FLA
TEC,FPC,-489,05/20/2025 10:00:00 AM,FLA
TEC,FPL,397,05/20/2025 10:00:00 AM,FLA
TEC,SEC,20,05/20/2025 10:00:00 AM,FLA
TEC,FMPP,146,05/20/2025 11:00:00 AM,FLA
TEC,FPC,-487,05/20/2025 11:00:00 AM,FLA
TEC,FPL,349,05/20/2025 11:00:00 AM,FLA
TEC,SEC,60,05/20/2025 11:00:00 AM,FLA
TEC,FMPP,203,05/20/2025 12:00:00 PM,FLA
TEC,FPC,-518,05/20/2025 12:00:00 PM,FLA
TEC,FPL,346,05/20/2025 12:00:00 PM,FLA
TEC,SEC,42,05/20/2025 12:00:00 PM,FLA
TEC,FMPP,284,05/20/2025 1:00:00 PM,FLA
TEC,FPC,-707,05/20/2025 1:00:00 PM,FLA
TEC,FPL,428,05/20/2025 1:00:00 PM,FLA
TEC,SEC,-11,05/20/2025 1:00:00 PM,FLA
TEC,FMPP,309,05/20/2025 2:00:00 PM,FLA
TEC,FPC,-782,05/20/2025 2:00:00 PM,FLA
TEC,FPL,464,05/20/2025 2:00:00 PM,FLA
TEC,SEC,-49,05/20/2025 2:00:00 PM,FLA
TEC,FMPP,316,05/20/2025 3:00:00 PM,FLA
TEC,FPC,-794,05/20/2025 3:00:00 PM,FLA
TEC,FPL,360,05/20/2025 3:00:00 PM,FLA
TEC,SEC,-126,05/20/2025 3:00:00 PM,FLA
TEC,FMPP,315,05/20/2025 4:00:00 PM,FLA
TEC,FPC,-962,05/20/2025 4:00:00 PM,FLA
TEC,FPL,427,05/20/2025 4:00:00 PM,FLA
TEC,SEC,-142,05/20/2025 4:00:00 PM,FLA
TEC,FMPP,292,05/20/2025 5:00:00 PM,FLA
TEC,FPC,-1137,05/20/2025 5:00:00 PM,FLA
TEC,FPL,472,05/20/2025 5:00:00 PM,FLA
TEC,SEC,-171,05/20/2025 5:00:00 PM,FLA
TEC,FMPP,303,05/20/2025 6:00:00 PM,FLA
TEC,FPC,-1362,05/20/2025 6:00:00 PM,FLA
TEC,FPL,560,05/20/2025 6:00:00 PM,FLA
TEC,SEC,-204,05/20/2025 6:00:00 PM,FLA
TEC,FMPP,274,05/20/2025 7:00:00 PM,FLA
TEC,FPC,-1507,05/20/2025 7:00:00 PM,FLA
TEC,FPL,493,05/20/2025 7:00:00 PM,FLA
TEC,SEC,-243,05/20/2025 7:00:00 PM,FLA
TEC,FMPP,280,05/20/2025 8:00:00 PM,FLA
TEC,FPC,-1510,05/20/2025 8:00:00 PM,FLA
TEC,FPL,460,05/20/2025 8:00:00 PM,FLA
TEC,SEC,-255,05/20/2025 8:00:00 PM,FLA
TEC,FMPP,313,05/20/2025 9:00:00 PM,FLA
TEC,FPC,-1297,05/20/2025 9:00:00 PM,FLA
TEC,FPL,345,05/20/2025 9:00:00 PM,FLA
TEC,SEC,-307,05/20/2025 9:00:00 PM,FLA
TEC,FMPP,361,05/20/2025 10:00:00 PM,FLA
TEC,FPC,-948,05/20/2025 10:00:00 PM,FLA
TEC,FPL,298,05/20/2025 10:00:00 PM,FLA
TEC,SEC,-412,05/20/2025 10:00:00 PM,FLA
TEC,FMPP,329,05/20/2025 11:00:00 PM,FLA
TEC,FPC,-981,05/20/2025 11:00:00 PM,FLA
TEC,FPL,304,05/20/2025 11:00:00 PM,FLA
TEC,SEC,-415,05/20/2025 11:00:00 PM,FLA
TEC,FMPP,315,05/21/2025 12:00:00 AM,FLA
TEC,FPC,-1032,05/21/2025 12:00:00 AM,FLA
TEC,FPL,312,05/21/2025 12:00:00 AM,FLA
TEC,SEC,-372,05/21/2025 12:00:00 AM,FLA
TEC,FMPP,302,05/21/2025 1:00:00 AM,FLA
TEC,FPC,-1006,05/21/2025 1:00:00 AM,FLA
TEC,FPL,311,05/21/2025 1:00:00 AM,FLA
TEC,SEC,-387,05/21/2025 1:00:00 AM,FLA
TEC,FMPP,271,05/21/2025 2:00:00 AM,FLA
TEC,FPC,-1230,05/21/2025 2:00:00 AM,FLA
TEC,FPL,270,05/21/2025 2:00:00 AM,FLA
TEC,SEC,-375,05/21/2025 2:00:00 AM,FLA
TEC,FMPP,258,05/21/2025 3:00:00 AM,FLA
TEC,FPC,-1095,05/21/2025 3:00:00 AM,FLA
TEC,FPL,303,05/21/2025 3:00:00 AM,FLA
TEC,SEC,-95,05/21/2025 3:00:00 AM,FLA
TEC,FMPP,238,05/21/2025 4:00:00 AM,FLA
TEC,FPC,-839,05/21/2025 4:00:00 AM,FLA
TEC,FPL,245,05/21/2025 4:00:00 AM,FLA
TEC,SEC,-18,05/21/2025 4:00:00 AM,FLA
TEC,FMPP,221,05/21/2025 5:00:00 AM,FLA
TEC,FPC,-661,05/21/2025 5:00:00 AM,FLA
TEC,FPL,358,05/21/2025 5:00:00 AM,FLA
TEC,SEC,80,05/21/2025 5:00:00 AM,FLA
TEC,FMPP,189,05/21/2025 6:00:00 AM,FLA
TEC,FPC,-576,05/21/2025 6:00:00 AM,FLA
TEC,FPL,367,05/21/2025 6:00:00 AM,FLA
TEC,SEC,38,05/21/2025 6:00:00 AM,FLA
TEC,FMPP,192,05/21/2025 7:00:00 AM,FLA
TEC,FPC,-561,05/21/2025 7:00:00 AM,FLA
TEC,FPL,379,05/21/2025 7:00:00 AM,FLA
TEC,SEC,-7,05/21/2025 7:00:00 AM,FLA
TEC,FMPP,170,05/21/2025 8:00:00 AM,FLA
TEC,FPC,-542,05/21/2025 8:00:00 AM,FLA
TEC,FPL,371,05/21/2025 8:00:00 AM,FLA
TEC,SEC,36,05/21/2025 8:00:00 AM,FLA
TEC,FMPP,168,05/21/2025 9:00:00 AM,FLA
TEC,FPC,-562,05/21/2025 9:00:00 AM,FLA
TEC,FPL,369,05/21/2025 9:00:00 AM,FLA
TEC,SEC,38,05/21/2025 9:00:00 AM,FLA
TEC,FMPP,166,05/21/2025 10:00:00 AM,FLA
TEC,FPC,-569,05/21/2025 10:00:00 AM,FLA
TEC,FPL,378,05/21/2025 10:00:00 AM,FLA
TEC,SEC,68,05/21/2025 10:00:00 AM,FLA
TEC,FMPP,159,05/21/2025 11:00:00 AM,FLA
TEC,FPC,-510,05/21/2025 11:00:00 AM,FLA
TEC,FPL,376,05/21/2025 11:00:00 AM,FLA
TEC,SEC,70,05/21/2025 11:00:00 AM,FLA
TEC,FMPP,210,05/21/2025 12:00:00 PM,FLA
TEC,FPC,-704,05/21/2025 12:00:00 PM,FLA
TEC,FPL,397,05/21/2025 12:00:00 PM,FLA
TEC,SEC,-12,05/21/2025 12:00:00 PM,FLA
TEC,FMPP,232,05/21/2025 1:00:00 PM,FLA
TEC,FPC,-796,05/21/2025 1:00:00 PM,FLA
TEC,FPL,402,05/21/2025 1:00:00 PM,FLA
TEC,SEC,-22,05/21/2025 1:00:00 PM,FLA
TEC,FMPP,249,05/21/2025 2:00:00 PM,FLA
TEC,FPC,-861,05/21/2025 2:00:00 PM,FLA
TEC,FPL,488,05/21/2025 2:00:00 PM,FLA
TEC,SEC,-71,05/21/2025 2:00:00 PM,FLA
TEC,FMPP,263,05/21/2025 3:00:00 PM,FLA
TEC,FPC,-943,05/21/2025 3:00:00 PM,FLA
TEC,FPL,375,05/21/2025 3:00:00 PM,FLA
TEC,SEC,-133,05/21/2025 3:00:00 PM,FLA
TEC,FMPP,270,05/21/2025 4:00:00 PM,FLA
TEC,FPC,-1151,05/21/2025 4:00:00 PM,FLA
TEC,FPL,415,05/21/2025 4:00:00 PM,FLA
TEC,SEC,-123,05/21/2025 4:00:00 PM,FLA
TEC,FMPP,279,05/21/2025 5:00:00 PM,FLA
TEC,FPC,-1160,05/21/2025 5:00:00 PM,FLA
TEC,FPL,401,05/21/2025 5:00:00 PM,FLA
TEC,SEC,-212,05/21/2025 5:00:00 PM,FLA
TEC,FMPP,345,05/21/2025 6:00:00 PM,FLA
TEC,FPC,-1051,05/21/2025 6:00:00 PM,FLA
TEC,FPL,291,05/21/2025 6:00:00 PM,FLA
TEC,SEC,-428,05/21/2025 6:00:00 PM,FLA
TEC,FMPP,353,05/21/2025 7:00:00 PM,FLA
TEC,FPC,-1121,05/21/2025 7:00:00 PM,FLA
TEC,FPL,204,05/21/2025 7:00:00 PM,FLA
TEC,SEC,-462,05/21/2025 7:00:00 PM,FLA
TEC,FMPP,353,05/21/2025 8:00:00 PM,FLA
TEC,FPC,-1160,05/21/2025 8:00:00 PM,FLA
